"MAKEID","MODELID","YEARID","ODSMAKEID","ODSMODELID","ODSYEARID"
"20000049","20001487","20002669","20049","20542","20135"
"20000049","20001487","20002670","20049","20542","20136"
"20000049","20001487","20002671","20049","20542","20137"
"20000049","20001487","20002725","20049","20542","20191"
"20000049","20001487","20002726","20049","20542","20192"
"20000049","20001513","20002660","20049","20568","20126"
"20000049","20001513","20002661","20049","20568","20127"
"20000049","20001513","20002669","20049","20568","20135"
"20000049","20001513","20002670","20049","20568","20136"
"20000049","20001513","20002672","20049","20568","20138"
"20000049","20001513","20002716","20049","20568","20182"
"20000049","20001513","20002725","20049","20568","20191"
"20000049","20001513","20002726","20049","20568","20192"
"20000049","20001513","20002727","20049","20568","20193"
"20000049","20001513","20002728","20049","20568","20194"
"20000049","20001536","20002678","20049","20591","20144"
"20000049","20001536","20002679","20049","20591","20145"
"20000049","20001536","20002734","20049","20591","20200"
"20000049","20001536","20002735","20049","20591","20201"
"20000049","20001536","20002736","20049","20591","27381"
"20000049","20001536","20002737","20049","20591","34923"
"20000049","20001536","20002738","20049","20591","39723"
"20000049","20001536","20002739","20049","20591","47272"
"20000049","20001536","20002741","20049","20591","56007"
"20000049","20001536","20002742","20049","20591","58487"
"20000049","20001536","30031936","20049","20591","30031936"
"20000049","20001536","35797618","20049","20591","35797618"
"20000049","20001538","20002679","20049","20593","20145"
"20000049","20001538","20002735","20049","20593","20201"
"20000049","20001538","20002736","20049","20593","27381"
"20000049","20001538","20002737","20049","20593","34923"
"20000049","20001538","20002738","20049","20593","39723"
"20000049","20001538","20002739","20049","20593","47272"
"20000049","20001538","20002740","20049","20593","51683"
"20000049","20001538","20002741","20049","20593","56007"
"20000049","20001538","20002742","20049","20593","58487"
"20000049","20001538","30031936","20049","20593","30031936"
"20000049","20001538","35797618","20049","20593","35797618"
"20000049","20001540","20002674","20049","20595","20140"
"20000049","20001540","20002675","20049","20595","20141"
"20000049","20001540","20002676","20049","20595","20142"
"20000049","20001540","20002677","20049","20595","20143"
"20000049","20001540","20002678","20049","20595","20144"
"20000049","20001540","20002679","20049","20595","20145"
"20000049","20001540","20002729","20049","20595","20195"
"20000049","20001540","20002730","20049","20595","20196"
"20000049","20001540","20002731","20049","20595","20197"
"20000049","20001540","20002732","20049","20595","20198"
"20000049","20001540","20002733","20049","20595","20199"
"20000049","20001540","20002734","20049","20595","20200"
